cue_x,1_x,2_x,cue_y,1_y,2_y,episode_id,chosen_ball,chosen_pocket,route_kind,sink_ball_id,angle_score,dist_score,n_score,score_check_diff,V0,predicted_landing_x,predicted_landing_y,actual_landing_x,actual_landing_y,landing_error,outcome,failure_type
87.70270104952279,265.7841039897804,397.2181334683265,626.5021685497308,754.4015936085866,197.6821894362969,65,1,rt,direct,1,1996.5334865529028,-114.72975052532684,2000.0,195.1500766969175,2.5,566.7584307141212,1136.7584307141212,566.7584307141212,1136.7584307141212,0.0,fail,foul_cue_potted
171.90396621416193,366.13894739610214,282.3990067118378,52.916252364863745,996.5751336715981,602.3121232132311,66,,,,,,,,,,,,,,,skipped,skipped_no_route
148.06061229529064,115.17306739668356,150.70831968984635,359.91297900177517,398.0461394249181,31.025472779758562,67,1,lc,direct,1,1997.9822725897518,1254.4890285886377,2000.0,113.58953740483958,2.5,-38.9,560.0,134.1870750562947,256.8146454698852,349.11387075436403,fail,contact_no_pot
517.0855265623334,278.70319618937043,416.1567492932593,599.0455101451203,1052.126987585074,657.9814475206153,68,1,lt,direct,1,1991.1579690392084,-506.83939192828166,2000.0,497.7690254165691,2.5,-16.75843071412117,1136.7584307141212,152.5711246056381,473.2580806652554,684.7665389165528,fail,contact_no_pot
58.10467604151949,398.40391791801693,259.71448827906266,362.73040554280146,374.43075596740204,214.93474658892845,69,1,rc,direct,1,1991.6121455705188,170.36680584229066,2000.0,472.2008035499034,2.5,588.9000000000001,560.0,491.11714608567115,900.4719561042704,354.235288209827,fail,contact_no_pot
321.76012623404927,41.37677906379315,113.7760067613595,354.43187847173795,785.196957736724,225.35384515907847,70,1,lt,direct,1,1995.4462319770207,-639.2799508038233,2000.0,256.35792057536037,2.5,-16.75843071412117,1136.7584307141212,439.1559289553386,228.01389639701537,1016.6978567913021,fail,contact_no_pot
71.65018897786678,88.76711573824167,144.95573945949064,668.298117984455,991.9927014787348,1050.7915826900717,71,1,lt,direct,1,1992.1820397895362,500.6542612293972,2000.0,440.1181642503125,2.5,-16.75843071412117,1136.7584307141212,-16.75843071412117,1136.7584307141212,0.0,success,
232.12505450312557,225.92062175957915,317.88679806670837,286.76220039939324,705.2683288705952,865.2369209903766,72,1,lt,direct,1,1994.426873271032,-781.022737556445,2000.0,313.74351353245265,2.5,-16.75843071412117,1136.7584307141212,-16.75843071412117,1136.7584307141212,0.0,success,
489.56662054253064,515.9887280207843,36.43045188110227,132.58068308747798,65.98840077094573,595.2525030796004,73,1,rb,direct,1,1996.30410023364,1583.4497933590328,2000.0,208.06355834946226,2.5,566.7584307141212,-16.75843071412117,566.7584307141212,-16.75843071412117,0.0,success,
60.09869103995863,184.9004179007943,386.04259724318257,179.96963980041602,26.31149037677472,89.41301266238546,74,1,rb,direct,1,1990.472423775664,240.43061792073695,2000.0,536.3623304192961,2.5,566.7584307141212,-16.75843071412117,187.0127180409429,73.70699867571608,390.3726427509332,fail,contact_no_pot
495.9656667260576,137.84774982279436,134.19581372434362,743.9271084224921,295.81276783129965,106.31810911991256,75,1,lb,direct,1,1997.6461679121846,-795.7009787765205,2000.0,132.5108122264719,2.5,-16.75843071412117,-16.75843071412117,527.6401590632332,485.55812895798454,740.7373020662536,fail,contact_no_pot
355.02859977358025,437.5286241688482,102.56874746229971,418.7510867975142,1013.0881293913678,919.3576307220047,76,1,rt,direct,1,1992.725695110298,-367.1957353780613,2000.0,409.5126641815982,2.5,566.7584307141212,1136.7584307141212,566.7584307141212,1136.7584307141212,0.0,success,
447.3801298335718,170.6311367850801,380.2657892646038,655.7365962355111,323.0611412875894,476.24933746531195,77,1,lb,direct,1,1997.8704532769655,-474.4216191248497,2000.0,119.88449278276039,2.5,-16.75843071412117,-16.75843071412117,292.3768926728034,845.7444208493978,916.2291291596988,fail,contact_no_pot
397.23182173358276,284.2329819639666,168.9127367030488,286.71068283426,737.5387366531602,964.1299866123311,78,1,lt,direct,1,1995.549221035628,-936.9303192607881,2000.0,250.56007123974223,2.5,-16.75843071412117,1136.7584307141212,-16.75843071412117,1136.7584307141212,0.0,success,
425.18264352834086,306.0142440635957,165.9508243117303,554.8236964170436,576.1550931188962,222.5131606843225,79,1,lc,direct,1,1996.6837052202777,642.939176419439,2000.0,186.69339971963836,2.5,-38.9,560.0,-38.9,560.0,0.0,success,
164.71507184126148,452.05067917168566,434.7662981787046,598.1407155230213,235.5343152326847,422.5176078434363,80,1,rb,direct,1,1997.2891333535536,-220.09258467989866,2000.0,152.6103510177195,2.5,566.7584307141212,-16.75843071412117,32.116087207859565,525.5558516500096,761.5426556181798,fail,contact_no_pot
412.3782432778147,144.62883972623473,93.01961172383045,631.5181054171817,608.6972126269949,504.74139055707224,81,1,lc,direct,1,1997.9242411728621,669.6452955049244,2000.0,116.85646125489347,2.5,-38.9,560.0,-38.9,560.0,0.0,success,
349.1276126992899,190.60325755838122,362.5084394623726,1088.795615431815,893.8173683335772,601.2675440699136,82,1,lc,direct,1,1999.0314894723026,46.69226953276234,2000.0,54.52305512334624,2.5,-38.9,560.0,157.55201617520436,749.8854439501806,273.2212958088369,fail,contact_no_pot
195.46056145819742,114.97295101673036,140.437895290926,1009.9665446112249,48.57852212469753,797.7766351825787,83,1,lb,direct,1,1989.1390684913492,-1450.6733688944778,2000.0,611.4246055176932,2.5,-16.75843071412117,-16.75843071412117,306.5351805060029,219.92049180652393,400.66902977555213,fail,contact_no_pot
514.106209043916,352.72259146380406,473.15750699654006,340.77583191815455,598.5331552194018,954.4953039072815,84,1,lc,direct,1,1987.4383190753,-156.0016211036982,2000.0,707.16961965061,2.5,-38.9,560.0,-38.9,560.0,0.0,success,
226.64300989801598,125.95737116425795,164.121459905375,975.1425611136291,250.31781819537306,509.2854038140775,85,,,,,,,,,,,,,,,skipped,skipped_no_route
428.5126746499035,438.67215797220126,176.1001093074745,854.7814813329326,80.91798008081234,212.14699483538624,86,1,rb,direct,1,1990.3183933814566,-880.5967923557337,2000.0,545.0335915299188,2.5,566.7584307141212,-16.75843071412117,566.7584307141212,-16.75843071412117,0.0,success,
112.65042933787835,224.75031743364642,155.56833167461667,411.18337705244346,843.3875507634311,307.99735634720344,87,1,rt,direct,1,1993.2429066381055,-736.3056611918414,2000.0,380.39583805052007,2.5,566.7584307141212,1136.7584307141212,566.7584307141212,1136.7584307141212,0.0,fail,foul_cue_potted
65.04016367818423,267.6379821542733,176.35497669896745,938.9166898190308,967.7361104885752,438.7787209466543,88,1,rt,direct,1,1995.3467153157535,378.73821612271195,2000.0,261.9602885959439,2.5,566.7584307141212,1136.7584307141212,566.7584307141212,1136.7584307141212,0.0,success,
77.67743843222844,71.16571037782535,359.7264968062269,790.0422785233633,457.96787541095205,168.70483948866664,89,1,lb,direct,1,1998.1115571245543,-455.34919281930706,2000.0,106.31136373913887,2.5,-16.75843071412117,-16.75843071412117,116.38415824015036,386.5400250699991,424.7076564312234,fail,contact_no_pot
207.2993285001359,118.50729729610067,441.7229704540292,298.33701031993627,616.8270690671577,563.733119510056,90,1,lt,direct,1,1999.7991683016119,-620.7344648851404,2000.0,11.305977011702453,2.5,-16.75843071412117,1136.7584307141212,243.85141170499347,1058.47503470114,272.1135425829464,fail,contact_no_pot
194.41556587533108,382.6247728799268,60.424230646676904,351.1042261957875,1011.5375819344061,86.98555714027853,91,1,rt,direct,1,1992.4983074769857,-781.2012678973188,2000.0,422.3136282505534,2.5,566.7584307141212,1136.7584307141212,566.7584307141212,1136.7584307141212,0.0,success,
168.25741472484032,248.0877809489684,225.53109865240287,922.7247270315806,332.00123570433897,883.8305033633235,92,1,rb,direct,1,1993.4058403305005,-1277.0156097006216,2000.0,371.22335882820244,2.5,566.7584307141212,-16.75843071412117,566.7584307141212,-16.75843071412117,0.0,success,
451.6501154818283,261.9739748726544,113.80364636867513,457.9097782447948,769.0198768644786,92.87339506975174,93,1,lt,direct,1,1998.8454117655237,-488.55232269517,2000.0,64.99844467646835,2.5,-16.75843071412117,1136.7584307141212,-16.75843071412117,1136.7584307141212,0.0,success,
414.9927955631494,173.81782244100185,195.34137121863085,357.8226720760298,855.4538325901709,1073.950211615794,94,1,lt,direct,1,1998.4162541077903,-700.6868285352048,2000.0,89.15820955258278,2.5,-16.75843071412117,1136.7584307141212,-16.75843071412117,1136.7584307141212,0.0,success,
272.06284084323937,195.15990302725004,150.117297066148,578.5750550331845,1068.2697511116153,455.343788313631,95,1,lt,direct,1,1987.9933944116713,-218.32151503482828,2000.0,675.9212209010948,2.5,-16.75843071412117,1136.7584307141212,512.3092724768105,969.5405984826403,554.8643419574945,fail,foul_cue_potted
280.40834680549744,174.51692023713883,37.60097460205384,347.7622550609351,173.9122790490084,450.9726357088865,96,1,lb,direct,1,1996.9908465016397,620.064193696006,2000.0,169.4026418647063,2.5,-16.75843071412117,-16.75843071412117,-16.75843071412117,-16.75843071412117,0.0,success,
194.949022222081,88.44859929028917,101.33416379791157,1003.5791207423146,229.7877285350831,140.35326006123339,97,1,lb,direct,1,1997.1344069156341,-1197.5985983697624,2000.0,161.3207964516796,2.5,-16.75843071412117,-16.75843071412117,124.4480877242625,388.18880620864013,428.86075308993776,fail,contact_no_pot
496.8315070087899,448.3843856295723,231.62038679447647,334.9356313390623,1089.3338780294498,773.2507581041801,98,1,rt,direct,1,1986.6712582276514,-755.3432141363305,2000.0,750.3519080029432,2.5,566.7584307141212,1136.7584307141212,284.86654443874534,1069.6663321042727,289.76608711814964,fail,contact_no_pot
212.24873540350217,494.6215767529366,517.6656239764276,553.6675433247361,446.88127598217767,586.4167220360099,99,1,rc,direct,1,1986.0714703738397,613.8607065286901,2000.0,784.1174327757603,2.5,588.9000000000001,560.0,261.40519756515937,760.5286373375001,384.0111717310708,fail,contact_no_pot
